Country Name,Country Code,Indicator Code,Indicator Name,Date,value,continent
Lower middle income,LMC,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",1985,56.1693260728828,
Lower middle income,LMC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1985,57.4228496608078,
Lower middle income,LMC,SP.POP.TOTL,"Population, total",1985,1786906077.0,
Lower middle income,LMC,SE.TER.ENRR,"School enrollment, tertiary (% gross)",1985,7.423180103302,
Middle income,MIC,EG.USE.COMM.CL.ZS,Alternative and nuclear energy (% of total energy use),1985,3.05580989921037,
Middle income,MIC,EN.ATM.CO2E.LF.KT,CO2 emissions from liquid fuel consumption (kt),1985,3330243.82450319,
Middle income,MIC,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),1985,20.7870244045105,
Middle income,MIC,AG.CON.FERT.ZS,Fertilizer consumption (kilograms per hectare of arable land),1985,70.0660506607966,
Middle income,MIC,NY.GDP.PCAP.CD,GDP per capita (current US$),1985,746.436092902669,
Middle income,MIC,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",1985,64.4768349650228,
Middle income,MIC,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",1985,60.7666425935128,
Middle income,MIC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1985,62.5365347209908,
Middle income,MIC,SP.POP.TOTL,"Population, total",1985,3568809321.0,
Middle income,MIC,SE.TER.ENRR,"School enrollment, tertiary (% gross)",1985,8.86995983123779,
Upper middle income,UMC,EG.USE.COMM.CL.ZS,Alternative and nuclear energy (% of total energy use),1985,3.30626384247554,
Upper middle income,UMC,EN.ATM.CO2E.LF.KT,CO2 emissions from liquid fuel consumption (kt),1985,2634987.34372816,
Upper middle income,UMC,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),1985,21.1520898587874,
Upper middle income,UMC,NY.GDP.PCAP.CD,GDP per capita (current US$),1985,961.620892055579,
Upper middle income,UMC,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",1985,70.1063045891996,
Upper middle income,UMC,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",1985,65.4501260904789,
Upper middle income,UMC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1985,67.6867650996482,
Upper middle income,UMC,SP.POP.TOTL,"Population, total",1985,1781903244.0,
Upper middle income,UMC,SE.TER.ENRR,"School enrollment, tertiary (% gross)",1985,10.199330329895,
High income,HIC,EG.USE.COMM.CL.ZS,Alternative and nuclear energy (% of total energy use),1986,11.4059595763247,
High income,HIC,EN.ATM.CO2E.LF.KT,CO2 emissions from liquid fuel consumption (kt),1986,4959430.02230831,
High income,HIC,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),1986,41.3546746413952,
High income,HIC,NY.GDP.PCAP.CD,GDP per capita (current US$),1986,12394.741246166,
High income,HIC,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",1986,77.9438521694959,
High income,HIC,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",1986,71.254606838627,
High income,HIC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1986,74.5095017128243,
High income,HIC,SP.POP.TOTL,"Population, total",1986,998279807.0,
High income,HIC,SE.TER.ENRR,"School enrollment, tertiary (% gross)",1986,36.5514488220215,
Low & middle income,LMY,EG.USE.COMM.CL.ZS,Alternative and nuclear energy (% of total energy use),1986,3.133753191987,
Low & middle income,LMY,EN.ATM.CO2E.LF.KT,CO2 emissions from liquid fuel consumption (kt),1986,3457943.89257578,
Low & middle income,LMY,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),1986,21.4421963132138,
Low & middle income,LMY,AG.CON.FERT.ZS,Fertilizer consumption (kilograms per hectare of arable land),1986,69.5031285540329,
Low & middle income,LMY,NY.GDP.PCAP.CD,GDP per capita (current US$),1986,729.281558540654,
Low & middle income,LMY,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",1986,63.8877149549186,
Low & middle income,LMY,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",1986,60.2899778129434,
Low & middle income,LMY,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1986,62.01571770973,
Low & middle income,LMY,SP.POP.TOTL,"Population, total",1986,3908696127.0,
Low & middle income,LMY,SE.TER.ENRR,"School enrollment, tertiary (% gross)",1986,8.53575038909912,
Low income,LIC,EG.USE.COMM.CL.ZS,Alternative and nuclear energy (% of total energy use),1986,2.87982717382893,
Low income,LIC,EN.ATM.CO2E.LF.KT,CO2 emissions from liquid fuel consumption (kt),1986,64856.5888520264,
Low income,LIC,AG.CON.FERT.ZS,Fertilizer consumption (kilograms per hectare of arable land),1986,20.7298648042545,
Low income,LIC,NY.GDP.PCAP.CD,GDP per capita (current US$),1986,358.570153004802,
Low income,LIC,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",1986,51.5579079788378,
Low income,LIC,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",1986,48.5044864135806,
Low income,LIC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1986,50.0447617792012,
Low income,LIC,SP.POP.TOTL,"Population, total",1986,268348714.0,
Low income,LIC,SE.TER.ENRR,"School enrollment, tertiary (% gross)",1986,5.38035011291504,
Lower middle income,LMC,EG.USE.COMM.CL.ZS,Alternative and nuclear energy (% of total energy use),1986,2.60188414277827,
Lower middle income,LMC,EN.ATM.CO2E.LF.KT,CO2 emissions from liquid fuel consumption (kt),1986,667667.927414468,
Lower middle income,LMC,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),1986,20.5997937366645,
Lower middle income,LMC,AG.CON.FERT.ZS,Fertilizer consumption (kilograms per hectare of arable land),1986,53.6687432209117,
Lower middle income,LMC,NY.GDP.PCAP.CD,GDP per capita (current US$),1986,533.308633234614,
Lower middle income,LMC,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",1986,59.2083615397829,
Lower middle income,LMC,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",1986,56.5624530257494,
Lower middle income,LMC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1986,57.8129863648794,
Lower middle income,LMC,SP.POP.TOTL,"Population, total",1986,1830076547.0,
Lower middle income,LMC,SE.TER.ENRR,"School enrollment, tertiary (% gross)",1986,7.41559982299805,
Middle income,MIC,EG.USE.COMM.CL.ZS,Alternative and nuclear energy (% of total energy use),1986,3.14628662048881,
Middle income,MIC,EN.ATM.CO2E.LF.KT,CO2 emissions from liquid fuel consumption (kt),1986,3394581.21789975,
Middle income,MIC,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),1986,21.6076781986093,
Middle income,MIC,NY.GDP.PCAP.CD,GDP per capita (current US$),1986,756.971807084865,
Middle income,MIC,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",1986,64.8196594254597,
Middle income,MIC,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",1986,61.1417245014921,
Middle income,MIC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1986,62.900031793933,
Middle income,MIC,SP.POP.TOTL,"Population, total",1986,3640347413.0,
Middle income,MIC,SE.TER.ENRR,"School enrollment, tertiary (% gross)",1986,8.74866008758545,
Upper middle income,UMC,EG.USE.COMM.CL.ZS,Alternative and nuclear energy (% of total energy use),1986,3.42425326645314,
Upper middle income,UMC,EN.ATM.CO2E.LF.KT,CO2 emissions from liquid fuel consumption (kt),1986,2699260.36930138,
Upper middle income,UMC,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),1986,21.8483457315047,
Upper middle income,UMC,NY.GDP.PCAP.CD,GDP per capita (current US$),1986,958.083815377142,
Upper middle income,UMC,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",1986,70.4601572011707,
Upper middle income,UMC,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",1986,65.8451093121695,
Upper middle income,UMC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1986,68.0647356376019,
Upper middle income,UMC,SP.POP.TOTL,"Population, total",1986,1810270866.0,
Upper middle income,UMC,SE.TER.ENRR,"School enrollment, tertiary (% gross)",1986,9.96321964263916,
High income,HIC,EG.USE.COMM.CL.ZS,Alternative and nuclear energy (% of total energy use),1987,11.6506511685167,
High income,HIC,EN.ATM.CO2E.LF.KT,CO2 emissions from liquid fuel consumption (kt),1987,5026338.55746114,
High income,HIC,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),1987,41.6300949374043,
High income,HIC,NY.GDP.PCAP.CD,GDP per capita (current US$),1987,14267.5079604515,
High income,HIC,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",1987,78.2009568949965,
High income,HIC,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",1987,71.5123450035877,
High income,HIC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1987,74.7662519517719,
High income,HIC,SP.POP.TOTL,"Population, total",1987,1005128469.0,
High income,HIC,SE.TER.ENRR,"School enrollment, tertiary (% gross)",1987,37.5218086242676,
Low & middle income,LMY,EG.USE.COMM.CL.ZS,Alternative and nuclear energy (% of total energy use),1987,3.14775536768252,
Low & middle income,LMY,EN.ATM.CO2E.LF.KT,CO2 emissions from liquid fuel consumption (kt),1987,3363047.73545156,
Low & middle income,LMY,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),1987,22.2708425329053,
Low & middle income,LMY,AG.CON.FERT.ZS,Fertilizer consumption (kilograms per hectare of arable land),1987,75.5882438160635,
Low & middle income,LMY,NY.GDP.PCAP.CD,GDP per capita (current US$),1987,738.168429906479,
Low & middle income,LMY,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",1987,64.1735758636947,
Low & middle income,LMY,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",1987,60.5688330694,
Low & middle income,LMY,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1987,62.2997450012004,
Low & middle income,LMY,SP.POP.TOTL,"Population, total",1987,3989195046.0,
Low & middle income,LMY,SE.TER.ENRR,"School enrollment, tertiary (% gross)",1987,8.62565994262695,
Low income,LIC,EG.USE.COMM.CL.ZS,Alternative and nuclear energy (% of total energy use),1987,2.75524247378649,
Low income,LIC,EN.ATM.CO2E.LF.KT,CO2 emissions from liquid fuel consumption (kt),1987,70819.2046742355,
Low income,LIC,AG.CON.FERT.ZS,Fertilizer consumption (kilograms per hectare of arable land),1987,21.8696579141419,
Low income,LIC,NY.GDP.PCAP.CD,GDP per capita (current US$),1987,405.545284778565,
Low income,LIC,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",1987,51.779823196867,
Low income,LIC,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",1987,48.6812226089461,
Low income,LIC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1987,50.2440341531442,
Low income,LIC,SP.POP.TOTL,"Population, total",1987,275457450.0,
Low income,LIC,SE.TER.ENRR,"School enrollment, tertiary (% gross)",1987,5.4076099395752,
Lower middle income,LMC,EG.USE.COMM.CL.ZS,Alternative and nuclear energy (% of total energy use),1987,2.54800394831528,
Lower middle income,LMC,EN.ATM.CO2E.LF.KT,CO2 emissions from liquid fuel consumption (kt),1987,683394.345128779,
Lower middle income,LMC,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),1987,22.3372564075312,
Lower middle income,LMC,AG.CON.FERT.ZS,Fertilizer consumption (kilograms per hectare of arable land),1987,49.7293833229109,
Lower middle income,LMC,NY.GDP.PCAP.CD,GDP per capita (current US$),1987,509.874833638901,
Lower middle income,LMC,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",1987,59.5964846028465,
Lower middle income,LMC,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",1987,56.9749738635064,
Lower middle income,LMC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1987,58.2186818634039,
Lower middle income,LMC,SP.POP.TOTL,"Population, total",1987,1873650309.0,
Lower middle income,LMC,SE.TER.ENRR,"School enrollment, tertiary (% gross)",1987,7.65813016891479,
Middle income,MIC,EG.USE.COMM.CL.ZS,Alternative and nuclear energy (% of total energy use),1987,3.16650062303386,
Middle income,MIC,EN.ATM.CO2E.LF.KT,CO2 emissions from liquid fuel consumption (kt),1987,3292862.11732351,
Middle income,MIC,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),1987,22.4143245789125,
Middle income,MIC,AG.CON.FERT.ZS,Fertilizer consumption (kilograms per hectare of arable land),1987,80.6502847527461,
Middle income,MIC,NY.GDP.PCAP.CD,GDP per capita (current US$),1987,762.916630385476,
Middle income,MIC,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",1987,65.1163531369423,
Middle income,MIC,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",1987,61.4330628156846,
Middle income,MIC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1987,63.1957873629421,
Middle income,MIC,SP.POP.TOTL,"Population, total",1987,3713737596.0,
Middle income,MIC,SE.TER.ENRR,"School enrollment, tertiary (% gross)",1987,8.84224987030029,
Upper middle income,UMC,EG.USE.COMM.CL.ZS,Alternative and nuclear energy (% of total energy use),1987,3.47862586809047,
Upper middle income,UMC,EN.ATM.CO2E.LF.KT,CO2 emissions from liquid fuel consumption (kt),1987,2585499.78903974,
Upper middle income,UMC,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),1987,22.3725438922195,
Upper middle income,UMC,NY.GDP.PCAP.CD,GDP per capita (current US$),1987,1005.87980311668,
Upper middle income,UMC,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",1987,70.7040444066198,
Upper middle income,UMC,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",1987,66.0453339255716,
Upper middle income,UMC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1987,68.284758028733,
Upper middle income,UMC,SP.POP.TOTL,"Population, total",1987,1840087287.0,
Upper middle income,UMC,SE.TER.ENRR,"School enrollment, tertiary (% gross)",1987,9.91092014312744,
High income,HIC,EG.USE.COMM.CL.ZS,Alternative and nuclear energy (% of total energy use),1988,11.9491295925294,
High income,HIC,EN.ATM.CO2E.LF.KT,CO2 emissions from liquid fuel consumption (kt),1988,5225459.60340574,
High income,HIC,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),1988,41.4091240771061,
High income,HIC,NY.GDP.PCAP.CD,GDP per capita (current US$),1988,15952.68119067,
High income,HIC,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",1988,78.3081710058787,
High income,HIC,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",1988,71.6428965762354,
High income,HIC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1988,74.8851443448472,
High income,HIC,SP.POP.TOTL,"Population, total",1988,1012114531.0,
High income,HIC,SE.TER.ENRR,"School enrollment, tertiary (% gross)",1988,38.6702919006348,
Low & middle income,LMY,EG.USE.COMM.CL.ZS,Alternative and nuclear energy (% of total energy use),1988,3.34699625533748,
Low & middle income,LMY,EN.ATM.CO2E.LF.KT,CO2 emissions from liquid fuel consumption (kt),1988,3464666.56664879,
Low & middle income,LMY,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),1988,21.9083866831835,
Low & middle income,LMY,AG.CON.FERT.ZS,Fertilizer consumption (kilograms per hectare of arable land),1988,83.3898240550544,
Low & middle income,LMY,NY.GDP.PCAP.CD,GDP per capita (current US$),1988,768.962104007485,
Low & middle income,LMY,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",1988,64.4488874564141,
Low & middle income,LMY,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",1988,60.8110629478712,
Low & middle income,LMY,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1988,62.5579689739685,
Low & middle income,LMY,SP.POP.TOTL,"Population, total",1988,4070474294.0,
Low & middle income,LMY,SE.TER.ENRR,"School enrollment, tertiary (% gross)",1988,8.37821960449219,
Low income,LIC,EG.USE.COMM.CL.ZS,Alternative and nuclear energy (% of total energy use),1988,2.80844360338529,
Low income,LIC,EN.ATM.CO2E.LF.KT,CO2 emissions from liquid fuel consumption (kt),1988,72734.1505617208,
Low income,LIC,AG.CON.FERT.ZS,Fertilizer consumption (kilograms per hectare of arable land),1988,21.5083917975151,
Low income,LIC,NY.GDP.PCAP.CD,GDP per capita (current US$),1988,359.326912919695,
Low income,LIC,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",1988,51.9495831923283,
Low income,LIC,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",1988,48.8004879473484,
Low income,LIC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1988,50.3882712163046,
Low income,LIC,SP.POP.TOTL,"Population, total",1988,282920347.0,
Low income,LIC,SE.TER.ENRR,"School enrollment, tertiary (% gross)",1988,5.5113000869751,
Lower middle income,LMC,EG.USE.COMM.CL.ZS,Alternative and nuclear energy (% of total energy use),1988,2.77813628929348,
Lower middle income,LMC,EN.ATM.CO2E.LF.KT,CO2 emissions from liquid fuel consumption (kt),1988,738357.514266445,
Lower middle income,LMC,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),1988,22.0927918032772,
Lower middle income,LMC,AG.CON.FERT.ZS,Fertilizer consumption (kilograms per hectare of arable land),1988,58.2799941419493,
Lower middle income,LMC,NY.GDP.PCAP.CD,GDP per capita (current US$),1988,507.243305765323,
Lower middle income,LMC,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",1988,59.9686804048214,
Lower middle income,LMC,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",1988,57.370681872528,
Lower middle income,LMC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1988,58.607849591364,
Lower middle income,LMC,SP.POP.TOTL,"Population, total",1988,1917488437.0,
Lower middle income,LMC,SE.TER.ENRR,"School enrollment, tertiary (% gross)",1988,7.29576015472412,
Middle income,MIC,EG.USE.COMM.CL.ZS,Alternative and nuclear energy (% of total energy use),1988,3.37241829719865,
Middle income,MIC,EN.ATM.CO2E.LF.KT,CO2 emissions from liquid fuel consumption (kt),1988,3392608.95188727,
Middle income,MIC,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),1988,22.0560772706313,
Middle income,MIC,AG.CON.FERT.ZS,Fertilizer consumption (kilograms per hectare of arable land),1988,89.2675129894932,
Middle income,MIC,NY.GDP.PCAP.CD,GDP per capita (current US$),1988,799.890888513904,
Middle income,MIC,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",1988,65.4065970210141,
Middle income,MIC,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",1988,61.6901905765572,
Middle income,MIC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1988,63.468878489434,
Middle income,MIC,SP.POP.TOTL,"Population, total",1988,3787553947.0,
Middle income,MIC,SE.TER.ENRR,"School enrollment, tertiary (% gross)",1988,8.57147979736328,
Upper middle income,UMC,EG.USE.COMM.CL.ZS,Alternative and nuclear energy (% of total energy use),1988,3.67077841547862,
Upper middle income,UMC,EN.ATM.CO2E.LF.KT,CO2 emissions from liquid fuel consumption (kt),1988,2632296.1286329,
Upper middle income,UMC,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),1988,21.9919327569789,
Upper middle income,UMC,NY.GDP.PCAP.CD,GDP per capita (current US$),1988,1097.59269526435,
Upper middle income,UMC,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",1988,70.9489121343971,
Upper middle income,UMC,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",1988,66.1905583286226,
Upper middle income,UMC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1988,68.4739327418477,
Upper middle income,UMC,SP.POP.TOTL,"Population, total",1988,1870065510.0,
Upper middle income,UMC,SE.TER.ENRR,"School enrollment, tertiary (% gross)",1988,9.71654987335205,
High income,HIC,EG.USE.COMM.CL.ZS,Alternative and nuclear energy (% of total energy use),1989,12.0866045579378,
High income,HIC,EN.ATM.CO2E.LF.KT,CO2 emissions from liquid fuel consumption (kt),1989,5337319.75359712,
High income,HIC,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),1989,40.3481893855879,
High income,HIC,NY.GDP.PCAP.CD,GDP per capita (current US$),1989,16570.748501742,
High income,HIC,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",1989,78.5642612111989,
High income,HIC,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",1989,71.8776685273583,
High income,HIC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1989,75.1297609858404,
High income,HIC,SP.POP.TOTL,"Population, total",1989,1019532534.0,
High income,HIC,SE.TER.ENRR,"School enrollment, tertiary (% gross)",1989,39.9507217407227,
Low & middle income,LMY,EG.USE.COMM.CL.ZS,Alternative and nuclear energy (% of total energy use),1989,3.35216985405441,
Low & middle income,LMY,EN.ATM.CO2E.LF.KT,CO2 emissions from liquid fuel consumption (kt),1989,3543627.95657716,
Low & middle income,LMY,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),1989,22.4549674543924,
Low & middle income,LMY,AG.CON.FERT.ZS,Fertilizer consumption (kilograms per hectare of arable land),1989,83.9120469881659,
Low & middle income,LMY,NY.GDP.PCAP.CD,GDP per capita (current US$),1989,783.936790840428,
Low & middle income,LMY,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",1989,64.7126591869144,
Low & middle income,LMY,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",1989,61.0202954568316,
Low & middle income,LMY,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1989,62.7925574942784,
Low & middle income,LMY,SP.POP.TOTL,"Population, total",1989,4151278054.0,
Low & middle income,LMY,SE.TER.ENRR,"School enrollment, tertiary (% gross)",1989,8.40569019317627,
Low income,LIC,EG.USE.COMM.CL.ZS,Alternative and nuclear energy (% of total energy use),1989,2.78058784210025,
Low income,LIC,EN.ATM.CO2E.LF.KT,CO2 emissions from liquid fuel consumption (kt),1989,69527.5548991474,
Low income,LIC,AG.CON.FERT.ZS,Fertilizer consumption (kilograms per hectare of arable land),1989,21.0307126857431,
Low income,LIC,NY.GDP.PCAP.CD,GDP per capita (current US$),1989,386.334125080607,
Low income,LIC,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",1989,52.0788774339086,
Low income,LIC,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",1989,48.8772930995647,
Low income,LIC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1989,50.4907292563364,
Low income,LIC,SP.POP.TOTL,"Population, total",1989,290792401.0,
Low income,LIC,SE.TER.ENRR,"School enrollment, tertiary (% gross)",1989,5.48530006408691,
Lower middle income,LMC,EG.USE.COMM.CL.ZS,Alternative and nuclear energy (% of total energy use),1989,2.8120399037303,
Lower middle income,LMC,EN.ATM.CO2E.LF.KT,CO2 emissions from liquid fuel consumption (kt),1989,778092.048659468,
Lower middle income,LMC,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),1989,22.4677255143952,
Lower middle income,LMC,AG.CON.FERT.ZS,Fertilizer consumption (kilograms per hectare of arable land),1989,60.2437500660905,
Lower middle income,LMC,NY.GDP.PCAP.CD,GDP per capita (current US$),1989,495.609818590969,
Lower middle income,LMC,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",1989,60.3646265952338,
Lower middle income,LMC,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",1989,57.7592099540446,
Lower middle income,LMC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1989,59.0025447027878,
Lower middle income,LMC,SP.POP.TOTL,"Population, total",1989,1961443001.0,
Lower middle income,LMC,SE.TER.ENRR,"School enrollment, tertiary (% gross)",1989,7.50057983398438,
Middle income,MIC,EG.USE.COMM.CL.ZS,Alternative and nuclear energy (% of total energy use),1989,3.37856974772251,
Middle income,MIC,EN.ATM.CO2E.LF.KT,CO2 emissions from liquid fuel consumption (kt),1989,3475307.10382527,
Middle income,MIC,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),1989,22.5717381581483,
Middle income,MIC,AG.CON.FERT.ZS,Fertilizer consumption (kilograms per hectare of arable land),1989,89.9133760161815,
Middle income,MIC,NY.GDP.PCAP.CD,GDP per capita (current US$),1989,814.472576728121,
Middle income,MIC,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",1989,65.688867597156,
Middle income,MIC,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",1989,61.9164777701257,
Middle income,MIC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1989,63.7210649797481,
Middle income,MIC,SP.POP.TOTL,"Population, total",1989,3860485653.0,
Middle income,MIC,SE.TER.ENRR,"School enrollment, tertiary (% gross)",1989,8.60361957550049,
Upper middle income,UMC,EG.USE.COMM.CL.ZS,Alternative and nuclear energy (% of total energy use),1989,3.67176466161514,
Upper middle income,UMC,EN.ATM.CO2E.LF.KT,CO2 emissions from liquid fuel consumption (kt),1989,2676462.04865254,
Upper middle income,UMC,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),1989,22.5763099398961,
Upper middle income,UMC,NY.GDP.PCAP.CD,GDP per capita (current US$),1989,1143.05980189082,
Upper middle income,UMC,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",1989,71.154118230559,
Upper middle income,UMC,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",1989,66.2797231530277,
Upper middle income,UMC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1989,68.6146447387626,
Upper middle income,UMC,SP.POP.TOTL,"Population, total",1989,1899042652.0,
Upper middle income,UMC,SE.TER.ENRR,"School enrollment, tertiary (% gross)",1989,9.59782028198242,
High income,HIC,EG.USE.COMM.CL.ZS,Alternative and nuclear energy (% of total energy use),1990,12.0143531301905,
High income,HIC,EN.ATM.CO2E.LF.KT,CO2 emissions from liquid fuel consumption (kt),1990,5097374.24320444,
High income,HIC,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),1990,39.4413503437467,
High income,HIC,AG.LND.FRST.K2,Forest area (sq. km),1990,9931843.479,
High income,HIC,NY.GDP.PCAP.CD,GDP per capita (current US$),1990,18474.3351231785,
High income,HIC,SL.TLF.TOTL.FE.ZS,"Labor force, female (% of total labor force)",1990,41.5585093447665,
High income,HIC,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",1990,78.7740632988082,
High income,HIC,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",1990,71.9996609716962,
High income,HIC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1990,75.2939226921621,
High income,HIC,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",1990,2.20159492920832,
High income,HIC,SP.POP.TOTL,"Population, total",1990,1027335329.0,
High income,HIC,SE.TER.ENRR,"School enrollment, tertiary (% gross)",1990,41.6657409667969,
Low & middle income,LMY,EG.USE.COMM.CL.ZS,Alternative and nuclear energy (% of total energy use),1990,3.29393048913811,
Low & middle income,LMY,EN.ATM.CO2E.LF.KT,CO2 emissions from liquid fuel consumption (kt),1990,3405347.14865769,
Low & middle income,LMY,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),1990,32.6250055962503,
Low & middle income,LMY,AG.CON.FERT.ZS,Fertilizer consumption (kilograms per hectare of arable land),1990,87.5369379492871,
Low & middle income,LMY,AG.LND.FRST.K2,Forest area (sq. km),1990,23144580.969,
Low & middle income,LMY,NY.GDP.PCAP.CD,GDP per capita (current US$),1990,886.099099594459,
Low & middle income,LMY,SL.TLF.TOTL.FE.ZS,"Labor force, female (% of total labor force)",1990,38.6150625332313,
